20041118103821	43738	-38.6038	-49.909	-2.3733	-21.879	-28.524	-57.1532	223.693	247.163	240.107	249.751	250.92	284.573
20041119014846	43739	-38.3015	-50.2538	-1.83607	-20.2929	-25.9384	-57.1711	219.031	247.444	241.978	247.722	251.794	284.662
20041118133626	43740	-38.5111	-42.435	-3.88536	-19.9048	-34.248	-59.6696	219.97	246.719	238.236	249.414	252.515	284.405
20041118160551	43741	-38.5427	-42.1995	-3.27486	-19.6602	-33.8214	-60.4341	221.233	246.067	240.637	249.12	250.855	283.117
20041118032112	43742	-41.3765	-44.2113	-4.8481	-20.7811	-43.1277	-69.5993	222.868	246.769	240.306	248.942	253.656	284.885
20041118162203	43743	-40.7193	-43.7768	-5.41976	-21.4098	-45.1775	-71.2816	220.748	247.42	241.255	248.718	253.341	285.586
20041118172809	43744	-40.3962	-43.1303	-6.13236	-24.1984	-49.5773	-77.1702	219.665	246.529	240.413	249.02	255.194	287.158
20041118120927	43745	-38.2831	-41.5161	0.393876	-17.1633	-44.146	-71.7945	221.271	246.272	240.926	249.019	252.194	284.371
20041118085652	43746	-39.7655	-42.1174	1.93475	-14.0457	-45.4172	-72.3364	222.814	246.971	240.326	247.818	251.74	286.249
20041118083349	43747	-39.2062	-42.8149	1.5128	-14.3974	-45.9903	-73.6221	219.597	245.382	240.423	248.695	253.558	286.042
20041118192516	43748	-41.0688	-44.7081	-2.90661	-17.8776	-62.5814	-88.5046	222.708	247.539	240.59	249.036	257.032	288.546
20041118164647	43749	-41.5512	-45.7915	-7.21345	-22.0428	-69.9999	-97.9607	224.232	247.221	242.033	250.273	257.297	289.792
20041118174412	43750	-40.8031	-45.5221	-5.60263	-20.9275	-70.7723	-96.9128	220.919	247.786	240.073	249.65	257.577	289.259
20041118164541	43751	-42.2454	-44.558	-5.12614	-22.2061	-72.3827	-98.3991	224.373	247.739	241.293	249.276	257.027	289.857
20041118182123	43752	-41.1522	-47.4644	-6.13705	-22.2156	-76.9103	-104.597	221.589	247.989	242.057	248.924	258.485	290.638
20041118183524	43753	-44.186	-48.178	-9.60488	-26.4976	-85.9277	-115.353	225.736	248.991	241.13	247.966	262.648	292.8
20041118175516	43754	-43.1635	-49.5748	-11.1685	-28.4418	-95.926	-125.208	221.09	249.486	240.086	249.139	262.527	293.332
20041118122300	43755	-41.9109	-47.4232	-8.75604	-25.8431	-90.002	-118.84	221.785	249.04	240.956	248.723	260.409	294.217
20041118175352	43756	-42.4883	-46.3887	-7.57019	-22.787	-87.3299	-117.909	223.257	247.207	241.183	249.315	260.854	293.694
20041118191018	43757	-42.1084	-48.3651	-10.7333	-27.7922	-97.3633	-126.663	222.147	248.214	241.796	248.461	262.933	296.324
20041118181412	43758	-43.0743	-47.2982	-11.9954	-28.1358	-99.4657	-127.439	223.805	248.791	240.863	248.574	263.538	294.904
20041118173010	43759	-42.2709	-47.1596	-9.50167	-27.1772	-96.7069	-127.408	220.588	248.976	241.744	249.336	263.833	295.584
20041118113818	43760	-43.0009	-47.916	5.32311	-23.8015	-36.7115	-56.9501	223.475	249.111	240.89	248.769	261.339	290.716
20041118171039	43761	-41.245	-46.748	5.70749	-21.5943	-36.1652	-59.7952	223.013	250.703	239.007	248.388	261.165	292.162
20041118164800	43762	-42.4599	-45.4731	9.1314	-17.37	-35.319	-55.631	222.649	248.711	239.09	248.145	261.277	289.713
20041118234717	43763	-40.5791	-46.1224	8.91506	-17.9614	-34.0372	-56.6408	224.865	249.215	238.896	248.082	260.728	290.271
20041119014536	43764	-40.7831	-45.3297	9.18982	-17.3169	-32.6656	-57.2677	225.056	247.681	239.332	249.049	261.27	291.053
20041118111705	43765	-41.3568	-46.5	8.80118	-17.9988	-34.5882	-56.0955	225.185	248.381	238.559	247.853	261.22	290.087
20041118175838	43766	-41.2357	-45.9447	7.84251	-17.2629	-35.1272	-55.2095	223.334	249.301	239.659	246.959	261.029	290.019
20041118082407	43767	-38.509	-39.1231	17.6342	-8.20721	-16.287	-35.7112	220.959	246.891	238.666	247.482	259.982	286.801
20041118211756	43769	-39.1503	-42.7598	14.2233	-13.0308	-21.4477	-42.7259	221.313	246.229	239.015	248.205	260.584	289.013
20041119010232	43770	-40.2331	-42.6752	10.6934	-15.6249	-25.4946	-45.9042	220.687	248.929	237.133	247.611	259.601	290.382
20041118181112	43771	-41.2314	-44.3613	8.92193	-17.908	-30.2148	-52.3887	222.582	247.145	239.913	249.189	262.593	291.516
20041118233636	43772	-39.6076	-42.1886	11.5778	-15.7125	-23.1594	-45.3718	220.754	245.33	240.04	247.391	262.004	290.332
20041118165854	43773	-39.1382	-40.3665	13.203	-14.6544	-19.628	-42.1913	219.486	245.805	239.429	246.721	257.499	287.662
20041119021620	43776	-38.9388	-41.3721	11.8906	-15.7858	-19.9353	-42.0604	222.568	247.762	239.863	248.521	259.24	290.104
20041118195538	43777	-36.5778	-40.5069	-0.894646	-25.6486	-25.9185	-42.339	220.538	245.691	234.181	242.113	258.721	288.327
20041118173526	43778	-35.5677	-38.7395	-1.76001	-24.9393	-25.2471	-41.9941	218.242	244.219	235.197	242.697	258.872	287.1
