20041118122300	43755	0.019768	0.014002	0.940231	0.01177	1.11353	0.008513	1.19087	0.007396
20041118175352	43756	0.019742	0.013521	0.939986	0.011761	1.11385	0.007817	1.19056	0.007595
20041118191018	43757	0.019704	0.013434	0.939982	0.011594	1.11345	0.007794	1.19082	0.007085
20041118181412	43758	0.019686	0.013548	0.939812	0.011728	1.11335	0.008086	1.18956	0.008006
20041118173010	43759	0.019605	0.013673	0.939941	0.011613	1.11366	0.008316	1.19038	0.007304
20041118113818	43760	0.01974	0.013715	0.939827	0.01174	1.11377	0.008362	1.19074	0.007435
20041118171039	43761	0.019665	0.013618	0.939787	0.01162	1.11344	0.007464	1.19055	0.007024
20041118164800	43762	0.019544	0.013749	0.939729	0.011494	1.11329	0.007938	1.19064	0.006514
20041118234717	43763	0.019665	0.013657	0.939842	0.011725	1.11386	0.006497	1.19098	0.007323
20041119014536	43764	0.019618	0.013618	0.939813	0.011766	1.11344	0.008492	1.18984	0.007286
20041118111705	43765	0.019555	0.013552	0.939689	0.011611	1.11384	0.008014	1.19	0.007227
20041118175838	43766	0.019691	0.013592	0.93978	0.0117	1.1125	0.007897	1.19014	0.008275
20041118082407	43767	0.020094	0.013618	0.940731	0.011709	1.11486	0.007887	1.19084	0.005939
20041118211756	43769	0.020009	0.01368	0.94056	0.011661	1.11367	0.008352	1.19076	0.007442
20041119010232	43770	0.020095	0.013782	0.940764	0.01176	1.11463	0.008301	1.19107	0.006776
20041118181112	43771	0.020077	0.013692	0.940659	0.011586	1.11451	0.007854	1.19116	0.006729
20041118233636	43772	0.020038	0.013879	0.940712	0.011542	1.11386	0.00715	1.1914	0.006981
20041118165854	43773	0.019978	0.013886	0.940678	0.011622	1.11436	0.00798	1.191	0.007842
20041119021620	43776	0.020037	0.013591	0.940432	0.011537	1.11386	0.008171	1.19071	0.007507
20041118195538	43777	0.020372	0.013076	0.940698	0.011542	1.11391	0.00767	1.16069	0.081819
20041118173526	43778	0.021015	0.012346	0.940894	0.010664	1.11472	0.005579	1.15996	0.112343
20041118205435	43782	0.019712	0.013759	0.94004	0.011599	1.11403	0.006612	1.19104	0.006553
20041118230738	43783	0.019969	0.013776	0.940298	0.011455	1.11415	0.006832	1.19035	0.007953
20041118223252	43784	0.019832	0.013598	0.94019	0.011564	1.11457	0.008162	1.19106	0.007243
20041118134314	43785	0.019883	0.013743	0.940172	0.011448	1.11298	0.00843	1.19028	0.006665
20041118075528	43786	0.019777	0.013727	0.940155	0.011599	1.11369	0.008008	1.19131	0.006307
20041118155716	43787	0.01995	0.013647	0.940298	0.011473	1.1139	0.007053	1.19096	0.006313
20041118171855	43788	0.019892	0.013682	0.940344	0.011572	1.11364	0.007861	1.19076	0.00727
20041118214407	43789	0.019802	0.013482	0.940225	0.011609	1.11384	0.007725	1.19039	0.007642
20041119022754	43790	0.019836	0.013806	0.940247	0.011835	1.11339	0.008559	1.19085	0.00716
20041118231549	43791	0.019824	0.013987	0.940214	0.011542	1.11363	0.007876	1.19048	0.006998
20041118185105	43792	0.019801	0.013683	0.940173	0.011584	1.11449	0.007665	1.19092	0.007532
20041119011533	43793	0.019912	0.013715	0.940242	0.011622	1.11463	0.007455	1.19051	0.007056
20041118165543	43795	0.019863	0.013812	0.940156	0.011825	1.11378	0.008893	1.19023	0.007625
20041118184106	43796	0.019618	0.013854	0.940241	0.011671	1.11373	0.007997	1.19082	0.007179
20041118234526	43797	0.019849	0.01383	0.940119	0.01159	1.11388	0.007671	1.19024	0.007708
20041118215359	43798	0.019724	0.0135	0.940209	0.01154	1.11329	0.009247	1.19113	0.007182
20041118211213	43799	0.020138	0.013645	0.941093	0.011578	1.11452	0.007714	1.19161	0.007781
20041118235843	43800	0.019744	0.013601	0.940019	0.011769	1.11383	0.008391	1.19067	0.007532
20041119043107	43801	0.019873	0.0137	0.940315	0.011643	1.11444	0.008033	1.1897	0.008102
20041119020505	43802	0.019619	0.013554	0.939701	0.011695	1.11424	0.007565	1.19043	0.00697
20041118165547	43803	0.019677	0.01387	0.940089	0.011693	1.11405	0.007729	1.19059	0.007236
20041118211033	43807	0.019874	0.013657	0.940112	0.011502	1.11332	0.008939	1.19043	0.007693
20041118193445	43808	0.019871	0.013554	0.940393	0.011485	1.11336	0.008349	1.19084	0.007378
20041118172620	43809	0.019632	0.013731	0.940111	0.011657	1.11362	0.008275	1.19031	0.008584
20041118215659	43810	0.019824	0.013829	0.940295	0.011628	1.11436	0.008382	1.19004	-0.007371
20041118191711	43812	0.01983	0.013737	0.940283	0.011487	1.11369	0.007372	1.1912	0.007302
20041119061529	43813	0.01961	0.013415	0.939726	0.011884	1.11361	0.006214	1.19013	0.00793
20041119055042	43814	0.019851	0.013794	0.940348	0.01135	1.11404	0.008275	1.19069	0.007473
20041118131720	43815	0.019733	0.013473	0.940177	0.011561	1.11449	0.007288	1.19135	0.006721
20041119020857	43816	0.019794	0.01376	0.940201	0.011681	1.11438	0.007468	1.1905	0.006952
20041119045236	43817	0.019931	0.013689	0.940324	0.011483	1.11462	0.008545	1.19065	0.008492
20041119065414	43818	0.020142	0.013723	0.940896	0.011487	1.11443	0.00783	1.19111	0.007644
20041119074016	43819	0.020105	0.01386	0.940968	0.011435	1.11422	0.007323	1.19093	0.007143
20041119072133	43820	0.020128	0.013754	0.940842	0.011568	1.11462	0.007624	1.19158	0.006516
20041118185052	43821	0.020019	0.013798	0.940785	0.011396	1.11438	0.007409	1.19104	0.00817
20041119012824	43822	0.020125	0.013672	0.940566	0.011485	1.11462	0.008623	1.19082	0.006912
20041119012852	43823	0.019802	0.013612	0.940344	0.011552	1.11425	0.007459	1.1913	0.007228
20041118220504	43824	0.019867	0.013672	0.940005	0.011617	1.11373	0.007823	1.19052	0.007785
20041118203827	43827	0.019992	0.013814	0.940964	0.011696	1.11455	0.008255	1.19155	0.007525
20041119065537	43832	0.019726	0.013729	0.940161	0.01156	1.11369	0.007854	1.19144	0.006697
20041118154343	43833	0.019665	0.013767	0.940152	0.011752	1.11327	0.006867	1.191	0.007022
20041118232947	43834	0.019833	0.013693	0.940522	0.011737	1.11407	0.007214	1.19083	0.006972
20041119060932	43835	0.019956	0.013681	0.940447	0.011683	1.11394	0.007966	1.19073	0.006702
20041119035612	43836	0.019601	0.013715	0.939723	0.01162	1.11359	0.007915	1.18994	0.006744
20041119011838	43837	0.019698	0.013647	0.939898	0.011468	1.19561	0.006877	1.18927	0.006646
20041119040905	43838	0.01976	0.013688	0.939732	0.011712	1.11292	0.007643	1.1905	0.007151
20041118174739	43839	0.019485	0.013822	0.939589	0.011505	1.11386	0.007211	1.19003	0.007769
20041119002339	43840	0.019666	0.013541	0.939922	0.011487	1.11393	0.008267	1.19042	0.007793
20041119071109	43841	0.01978	0.013542	0.940023	0.01164	1.11336	0.007839	1.19048	-0.007243
20041119061841	43842	0.019681	0.013567	0.939821	0.011571	1.11419	0.006346	1.19047	0.007782
20041118124427	43843	0.019598	0.013636	0.939637	0.011562	1.1136	0.008514	1.19032	-0.006682
20041118205251	43844	0.019776	0.0135	0.939921	0.011544	1.11395	0.00708	1.19012	0.006775
20041119004730	43845	0.019653	0.013735	0.939744	0.011692	1.11347	0.00695	1.18984	0.007155
20041118164455	43846	0.019746	0.013536	0.939995	0.011447	1.11447	0.008637	1.19077	0.007765
20041118193049	43851	0.019754	0.013462	0.940008	0.011561	1.11454	-0.007611	1.19062	-0.006802
20041119023234	43852	0.019695	0.013702	0.940111	0.011683	1.11398	0.007494	1.19067	0.007921
20041119014416	43853	0.019685	0.01369	0.940041	0.011537	1.11395	0.008033	1.18964	0.009212
20041119034009	43854	0.019718	0.013553	0.939904	0.011679	1.11416	0.007795	1.1907	0.007084
20041118192126	43855	0.019721	0.013725	0.939939	0.01165	1.11347	0.007271	1.18994	0.007432
20041118212522	43856	0.019799	0.013633	0.939926	0.011666	1.11377	0.007734	1.1905	0.007725
20041119013509	43857	0.019629	0.013836	0.940008	0.011484	1.11417	0.006788	1.19013	0.006867
20041119002946	43858	0.019455	0.013753	0.939766	0.011618	1.11359	0.008237	1.18946	0.007401
20041118214231	43859	0.019613	0.013319	0.939967	0.011695	1.11203	0.008151	1.18125	0.022049
20041118235538	43860	0.019641	0.013815	0.93988	0.011477	1.1138	0.007841	1.1908	0.00662
20041118220203	43862	0.019659	0.013688	0.939904	0.011759	1.11361	0.007675	1.19072	0.006075
20041118212801	43863	0.019548	0.013731	0.939963	0.011627	1.11433	0.007109	1.19029	0.006033
20041119030625	43864	0.019657	0.013714	0.939836	0.011595	1.11392	0.007761	1.19083	0.007284
20041119000033	43865	0.019743	0.013666	0.940053	0.011635	1.11399	0.007009	1.19107	0.006395
20041118215638	43866	0.019777	0.013549	0.939968	0.011778	1.11334	0.00884	1.18972	0.00777
20041118223437	43867	0.019648	0.013586	0.940021	0.01176	1.11426	0.007615	1.19028	0.006441
20041119021247	43871	0.019683	0.013713	0.939892	0.01179	1.11348	0.00829	1.18978	0.00785
20041118211630	43872	0.019749	0.013697	0.939943	0.011648	1.11363	0.009055	1.19011	0.00815
20041118192217	43874	0.019767	0.013827	0.940098	0.011697	1.11364	0.008648	1.19106	0.007155
20041119052326	43875	0.019699	0.01377	0.939872	0.01172	1.11346	0.007917	1.19015	0.007977
20041118235543	43876	0.019762	0.013687	0.939761	0.011752	1.02604	0.041653	1.05435	0.748428
20041118174748	43877	0.019533	0.013945	0.939741	0.011578	1.11419	0.007251	1.18995	0.007581
20041118043928	43878	0.017954	0.011687	0.936784	0.010604	1.10878	0.000757	1.18674	0.007834
20041118224419	43879	0.019608	0.013694	0.939872	0.01182	1.11308	0.007924	1.1911	0.007311
20041119070321	43880	0.019715	0.013552	0.939853	0.011717	1.11358	0.007183	1.19091	0.007531
